date,上证指数,沪深300,深证成指,创业板指
2018-03-26,3133.722,3879.893,10564.375,1780.609
2018-03-27,3166.649,3913.269,10775.711,1844.693
2018-03-28,3122.29,3842.716,10630.688,1835.154
2018-03-29,3160.531,3894.05,10755.92,1842.187
2018-03-30,3168.897,3898.498,10868.655,1900.482
2018-04-02,3163.179,3886.919,10852.947,1900.255
2018-04-03,3136.633,3862.48,10754.285,1872.47
2018-04-04,3131.111,3854.863,10684.562,1836.813
2018-04-09,3138.294,3852.929,10653.376,1841.653
2018-04-10,3190.322,3927.173,10765.615,1835.52
2018-04-11,3208.082,3938.343,10808.37,1834.626
2018-04-12,3180.158,3898.635,10726.955,1826.89
2018-04-13,3159.052,3871.144,10687.019,1824.594
2018-04-16,3110.649,3808.863,10621.788,1838.709
2018-04-17,3066.797,3748.641,10395.156,1783.741
2018-04-18,3091.399,3766.282,10491.149,1822.264
2018-04-19,3117.376,3811.843,10598.353,1820.281
2018-04-20,3071.543,3760.854,10408.91,1782.808
2018-04-23,3068.012,3766.326,10330.629,1753.048
2018-04-24,3128.927,3843.489,10556.822,1806.861
2018-04-25,3117.974,3828.702,10547.099,1819.406
2018-04-26,3075.03,3755.494,10292.119,1781.276
2018-04-27,3082.232,3756.877,10324.468,1805.596
2018-05-02,3081.177,3763.646,10342.846,1801.571
2018-05-03,3100.859,3793.0,10458.622,1826.791
2018-05-04,3091.033,3774.598,10426.188,1814.855
2018-05-07,3136.645,3834.188,10626.509,1852.336
2018-05-08,3161.498,3878.677,10707.804,1856.868
2018-05-09,3159.15,3871.615,10689.071,1855.809
2018-05-10,3174.413,3893.057,10729.766,1865.359
2018-05-11,3163.263,3872.838,10634.301,1834.78
2018-05-14,3174.032,3909.293,10671.457,1830.98
2018-05-15,3192.118,3924.098,10747.993,1858.011
2018-05-16,3169.565,3892.844,10701.323,1846.675
2018-05-17,3154.283,3864.051,10635.498,1831.204
2018-05-18,3193.303,3903.064,10672.522,1836.754
2018-05-21,3213.84,3921.242,10765.348,1862.481
2018-05-22,3214.35,3906.208,10765.805,1875.999
2018-05-23,3168.964,3854.583,10631.123,1845.973
2018-05-24,3154.651,3827.217,10564.127,1838.403
2018-05-25,3141.303,3816.498,10448.225,1804.549
2018-05-28,3135.082,3833.26,10465.537,1796.913
2018-05-29,3120.461,3804.009,10349.065,1773.646
2018-05-30,3041.443,3723.372,10105.795,1726.219
2018-05-31,3095.474,3802.376,10295.729,1743.743
2018-06-01,3075.137,3770.589,10169.354,1709.548
2018-06-04,3091.191,3807.578,10204.316,1702.93
2018-06-05,3114.206,3845.316,10385.605,1746.113
2018-06-06,3115.18,3837.351,10365.126,1743.248
2018-06-07,3109.499,3831.013,10313.846,1730.375
2018-06-08,3067.148,3779.616,10205.518,1711.522
2018-06-11,3052.783,3779.982,10175.347,1688.618
2018-06-12,3079.802,3825.953,10315.284,1712.768
2018-06-13,3049.797,3788.339,10161.648,1685.895
2018-06-14,3044.16,3773.366,10084.183,1673.319
2018-06-15,3021.901,3753.434,9943.127,1641.663
2018-06-19,2907.822,3621.117,9414.758,1547.145
2018-06-20,2915.731,3635.444,9501.337,1563.792
2018-06-21,2875.81,3592.965,9316.676,1521.676
2018-06-22,2889.76,3608.905,9409.953,1549.661
2018-06-25,2859.336,3560.478,9324.831,1538.565
2018-06-26,2844.508,3531.111,9339.37,1564.917
2018-06-27,2813.178,3459.262,9168.661,1546.231
2018-06-28,2786.897,3423.526,9071.729,1543.664
2018-06-29,2847.418,3510.985,9379.475,1606.715
2018-07-02,2775.557,3407.964,9179.796,1588.374
2018-07-03,2786.888,3409.28,9221.536,1607.122
2018-07-04,2759.126,3363.747,9035.486,1565.61
2018-07-05,2733.882,3342.438,8862.178,1532.679
2018-07-06,2747.229,3365.123,8911.342,1541.313
2018-07-09,2815.11,3459.184,9160.621,1581.93
2018-07-10,2827.625,3467.516,9205.426,1592.976
2018-07-11,2777.771,3407.53,9023.819,1563.009
2018-07-12,2837.659,3481.056,9273.613,1614.632
2018-07-13,2831.184,3492.69,9326.967,1618.463
2018-07-16,2814.042,3472.086,9317.355,1616.912
2018-07-17,2798.126,3449.377,9285.163,1621.632
2018-07-18,2787.257,3431.323,9195.239,1607.884
2018-07-19,2772.545,3428.343,9148.782,1590.063
2018-07-20,2829.271,3492.894,9251.48,1609.548
2018-07-23,2859.542,3525.75,9314.304,1620.973
2018-07-24,2905.562,3581.706,9465.802,1629.61
2018-07-25,2903.647,3577.752,9463.76,1632.32
2018-07-26,2882.225,3536.246,9352.251,1606.115
2018-07-27,2873.594,3521.227,9295.93,1594.567
2018-07-30,2869.05,3515.079,9181.94,1559.641
2018-07-31,2876.401,3517.657,9178.78,1561.258
2018-08-01,2824.534,3447.388,9005.373,1541.86
2018-08-02,2768.024,3370.958,8780.557,1510.088
2018-08-03,2740.443,3315.284,8602.118,1481.606
2018-08-06,2705.157,3273.273,8422.839,1440.796
2018-08-07,2779.374,3368.87,8674.025,1479.441
2018-08-08,2744.07,3314.508,8499.22,1447.757
2018-08-09,2794.382,3397.53,8752.201,1497.606
2018-08-10,2795.31,3405.019,8813.486,1511.707
2018-08-13,2785.872,3390.344,8844.857,1531.34
2018-08-14,2780.965,3372.914,8784.899,1518.491
2018-08-15,2723.258,3291.976,8581.178,1478.506
2018-08-16,2705.192,3276.728,8500.422,1463.872
2018-08-17,2668.966,3229.62,8357.041,1434.306
2018-08-20,2698.466,3267.25,8414.154,1435.69
2018-08-21,2733.826,3326.649,8549.063,1456.972
2018-08-22,2714.608,3307.955,8454.749,1439.552
2018-08-23,2724.624,3320.026,8501.393,1455.502
2018-08-24,2729.431,3325.335,8484.744,1450.091
2018-08-27,2780.899,3406.574,8728.562,1493.433
2018-08-28,2777.981,3400.171,8733.747,1493.106
2018-08-29,2769.295,3386.574,8678.262,1481.192
2018-08-30,2737.737,3351.094,8552.798,1457.916
2018-08-31,2725.25,3334.504,8465.47,1435.2
2018-09-03,2720.734,3321.825,8455.546,1443.688
2018-09-04,2750.58,3363.898,8554.437,1455.503
2018-09-05,2704.337,3298.141,8402.508,1430.24
2018-09-06,2691.593,3262.881,8324.163,1422.87
2018-09-07,2702.301,3277.644,8322.364,1425.229
2018-09-10,2669.485,3230.068,8158.487,1390.823
2018-09-11,2664.8,3224.212,8168.101,1395.167
2018-09-12,2656.11,3202.025,8111.157,1385.796
2018-09-13,2686.578,3236.566,8163.76,1391.279
2018-09-14,2681.643,3242.09,8113.884,1366.565
2018-09-17,2651.789,3204.922,7999.347,1349.776
2018-09-18,2699.95,3269.432,8133.217,1377.303
2018-09-19,2730.85,3312.482,8248.117,1392.403
2018-09-20,2729.244,3310.126,8233.889,1387.619
2018-09-21,2797.485,3410.486,8409.179,1411.119
2018-09-25,2781.139,3379.804,8353.376,1405.806
2018-09-26,2806.813,3417.241,8420.541,1420.75
2018-09-27,2791.775,3403.59,8334.751,1400.359
2018-09-28,2821.35,3438.865,8401.089,1411.34
2018-10-08,2716.51,3290.899,8060.83,1353.671
2018-10-09,2721.013,3288.691,8046.387,1345.953
2018-10-10,2725.837,3281.598,8010.687,1346.704
2018-10-11,2583.458,3124.114,7524.092,1261.883
2018-10-12,2606.913,3170.726,7558.277,1268.406
2018-10-15,2568.098,3126.452,7444.48,1250.218
2018-10-16,2546.33,3100.974,7298.979,1216.687
2018-10-17,2561.614,3118.246,7365.208,1231.861
2018-10-18,2486.419,3044.392,7187.486,1205.031
2018-10-19,2550.465,3134.946,7387.742,1249.89
2018-10-22,2654.876,3270.273,7748.824,1314.945
2018-10-23,2594.826,3183.426,7574.985,1292.056
2018-10-24,2603.295,3188.202,7545.113,1284.102
2018-10-25,2603.8,3194.308,7529.408,1273.603
2018-10-26,2598.847,3173.635,7504.716,1263.188
2018-10-29,2542.103,3076.889,7322.236,1250.48
2018-10-30,2568.048,3110.261,7375.229,1259.948
2018-10-31,2602.783,3153.823,7482.83,1275.574
2018-11-01,2606.237,3177.034,7567.795,1286.327
2018-11-02,2676.476,3290.246,7867.543,1348.279
2018-11-05,2665.431,3262.835,7839.081,1348.876
2018-11-06,2659.356,3243.15,7791.245,1349.109
2018-11-07,2641.342,3221.91,7752.044,1345.768
2018-11-08,2635.632,3212.774,7698.018,1329.591
2018-11-09,2598.872,3167.444,7648.546,1322.831
2018-11-12,2630.52,3205.141,7832.286,1368.791
2018-11-13,2654.88,3237.382,7963.66,1392.055
2018-11-14,2632.243,3204.943,7908.546,1385.732
2018-11-15,2668.17,3242.372,8002.095,1405.248
2018-11-16,2679.11,3257.674,8062.29,1403.283
2018-11-19,2703.512,3294.603,8108.845,1394.4
2018-11-20,2645.855,3218.408,7879.524,1355.334
2018-11-21,2651.505,3226.492,7908.469,1363.028
2018-11-22,2645.434,3214.427,7893.986,1353.924
2018-11-23,2579.483,3143.475,7636.705,1308.739
2018-11-26,2575.81,3141.243,7615.912,1304.557
2018-11-27,2574.679,3137.241,7635.158,1315.433
2018-11-28,2601.737,3178.933,7757.074,1341.083
2018-11-29,2567.443,3137.654,7597.008,1312.716
2018-11-30,2588.188,3172.69,7681.75,1329.389
2018-12-03,2654.798,3260.95,7938.468,1372.794
2018-12-04,2665.958,3267.71,7953.721,1378.754
2018-12-05,2649.805,3252.004,7928.514,1381.767
2018-12-06,2605.181,3181.673,7735.048,1345.761
2018-12-07,2605.888,3181.565,7733.893,1341.019
2018-12-10,2584.582,3144.763,7624.862,1326.848
2018-12-11,2594.088,3159.816,7685.402,1338.079
2018-12-12,2602.153,3170.609,7698.017,1338.731
2018-12-13,2634.049,3219.692,7808.041,1348.504
2018-12-14,2593.741,3165.911,7629.649,1310.458
2018-12-17,2597.974,3161.197,7592.646,1299.175
2018-12-18,2576.65,3128.427,7530.325,1293.335
2018-12-19,2549.563,3091.126,7418.692,1268.814
2018-12-20,2536.268,3067.417,7426.441,1278.157
2018-12-21,2516.251,3029.395,7337.598,1270.304
2018-12-24,2527.007,3038.198,7392.561,1284.332
2018-12-25,2504.819,3017.282,7332.347,1273.447
2018-12-26,2498.294,3002.033,7289.546,1264.07
2018-12-27,2483.086,2990.506,7215.338,1248.077
2018-12-28,2493.896,3010.654,7239.789,1250.525
2019-01-02,2465.291,2969.535,7149.267,1228.767
2019-01-03,2464.363,2964.842,7089.44,1214.497
2019-01-04,2514.868,3035.874,7284.84,1245.157
2019-01-07,2533.089,3054.303,7400.205,1268.058
2019-01-08,2526.462,3047.704,7391.648,1263.51
2019-01-09,2544.345,3078.476,7447.935,1262.517
2019-01-10,2535.099,3072.686,7428.614,1258.989
2019-01-11,2553.831,3094.778,7474.009,1261.56
2019-01-14,2535.765,3067.785,7409.199,1245.999
2019-01-15,2570.345,3127.99,7547.349,1266.275
2019-01-16,2570.422,3128.652,7540.45,1267.305
2019-01-17,2559.637,3111.417,7470.355,1251.414
2019-01-18,2596.006,3168.174,7581.389,1269.505
2019-01-21,2610.509,3185.636,7626.235,1274.789
2019-01-22,2579.704,3143.317,7516.786,1252.239
2019-01-23,2581.004,3141.053,7523.774,1251.127
2019-01-24,2591.694,3158.782,7573.524,1265.161
2019-01-25,2601.723,3184.47,7595.453,1265.494
2019-01-28,2596.977,3183.778,7589.581,1259.743
2019-01-29,2594.254,3193.97,7551.3,1243.592
2019-01-30,2575.576,3168.483,7470.472,1230.819
2019-01-31,2584.572,3201.633,7479.215,1227.988
2019-02-01,2618.232,3247.397,7683.997,1271.275
2019-02-11,2653.896,3306.473,7919.046,1316.098
2019-02-12,2671.894,3330.335,8010.075,1332.27
2019-02-13,2721.068,3397.028,8171.207,1357.666
2019-02-14,2719.7,3402.14,8219.961,1361.938
2019-02-15,2682.385,3338.705,8125.635,1357.836
2019-02-18,2754.357,3445.745,8446.918,1413.6
2019-02-19,2755.646,3439.608,8440.87,1406.037
2019-02-20,2761.219,3451.927,8473.427,1408.382
2019-02-21,2751.801,3442.706,8451.71,1412.535
2019-02-22,2804.226,3520.118,8651.196,1456.299
2019-02-25,2961.283,3729.483,9134.581,1536.371
2019-02-26,2941.516,3684.694,9089.04,1546.987
2019-02-27,2953.824,3678.392,9005.766,1520.419
2019-02-28,2940.954,3669.37,9031.927,1535.68
2019-03-01,2994.005,3749.714,9167.65,1567.873
2019-03-04,3027.576,3794.104,9384.415,1619.71
2019-03-05,3054.247,3816.013,9595.743,1676.566
2019-03-06,3102.099,3848.09,9700.493,1700.496
2019-03-07,3106.418,3808.85,9678.114,1692.416
2019-03-08,2969.861,3657.579,9363.724,1654.485
2019-03-11,3026.993,3729.955,9704.327,1727.801
2019-03-12,3060.307,3755.352,9841.238,1773.432
2019-03-13,3026.951,3724.194,9592.055,1693.86
2019-03-14,2990.685,3698.486,9417.927,1650.186
2019-03-15,3021.751,3745.005,9550.538,1662.623
2019-03-18,3096.418,3851.748,9843.43,1707.056
2019-03-19,3090.975,3833.963,9839.744,1708.874
2019-03-20,3090.64,3835.44,9800.604,1687.9
2019-03-21,3101.455,3836.891,9869.797,1703.854
2019-03-22,3104.149,3833.801,9879.221,1693.865
2019-03-25,3043.031,3742.825,9701.695,1668.841
2019-03-26,2997.095,3700.439,9513.002,1630.19
2019-03-27,3022.72,3743.388,9609.436,1637.773
2019-03-28,2994.943,3728.395,9546.507,1626.819
2019-03-29,3090.758,3872.341,9906.864,1693.547
2019-04-01,3170.361,3973.928,10267.702,1760.892
2019-04-02,3176.823,3971.285,10260.359,1754.156
2019-04-03,3216.295,4022.157,10340.513,1768.178
2019-04-04,3246.571,4062.231,10415.799,1777.263
2019-04-08,3244.81,4057.229,10351.865,1739.655
2019-04-09,3239.664,4075.43,10436.616,1741.171
2019-04-10,3241.93,4085.847,10435.08,1726.636
2019-04-11,3189.962,3997.578,10158.4,1691.104
2019-04-12,3188.626,3988.617,10132.337,1695.729
2019-04-15,3177.787,3975.524,10053.76,1666.897
2019-04-16,3253.598,4085.789,10287.641,1697.529
2019-04-17,3263.118,4087.24,10344.429,1717.437
2019-04-18,3250.201,4072.075,10287.665,1704.547
2019-04-19,3270.797,4120.608,10418.241,1715.795
2019-04-22,3215.043,4025.611,10224.307,1697.512
2019-04-23,3198.594,4019.005,10124.66,1683.8
2019-04-24,3201.614,4030.089,10236.271,1718.846
2019-04-25,3123.826,3941.816,9907.625,1669.978
2019-04-26,3086.399,3889.275,9780.822,1657.824
2019-04-29,3062.499,3900.334,9622.493,1615.616
2019-04-30,3078.339,3913.211,9674.534,1623.782
2019-05-06,2906.464,3684.617,8943.521,1494.886
2019-05-07,2926.391,3720.668,9089.458,1504.164
2019-05-08,2893.757,3667.457,9002.532,1481.873
2019-05-09,2850.954,3599.7,8877.308,1469.475
2019-05-10,2939.211,3730.451,9235.389,1533.871
2019-05-13,2903.713,3668.726,9103.362,1503.065
2019-05-14,2883.611,3645.15,9038.364,1494.603
2019-05-15,2938.678,3727.092,9259.029,1528.691
2019-05-16,2955.711,3743.964,9293.324,1533.67
2019-05-17,2882.296,3648.761,9000.188,1478.748
2019-05-20,2870.605,3617.792,8916.106,1469.311
2019-05-21,2905.969,3666.776,9087.521,1493.716
2019-05-22,2891.705,3649.38,9041.224,1488.627
2019-05-23,2852.515,3583.965,8809.535,1451.245
2019-05-24,2852.995,3593.914,8776.766,1443.747
2019-05-27,2892.378,3637.197,8979.826,1491.952
2019-05-28,2909.911,3672.261,9035.693,1505.163
2019-05-29,2914.696,3663.909,9010.358,1497.892
2019-05-30,2905.805,3641.183,8943.349,1485.242
2019-05-31,2898.696,3629.789,8922.694,1483.658
2019-06-03,2890.081,3632.013,8856.986,1468.982
2019-06-04,2862.28,3598.467,8748.271,1456.268
2019-06-05,2861.418,3597.105,8746.046,1451.177
2019-06-06,2827.798,3564.678,8584.939,1416.055
2019-06-10,2852.13,3610.744,8711.786,1431.337
2019-06-11,2925.716,3719.276,9037.673,1487.35
2019-06-12,2909.38,3691.096,8954.716,1473.901
2019-06-13,2910.741,3685.393,8951.606,1479.83
2019-06-14,2881.974,3654.88,8810.127,1453.958
2019-06-17,2887.622,3654.825,8780.873,1442.348
2019-06-18,2890.158,3667.619,8804.315,1455.746
2019-06-19,2917.803,3715.938,8925.729,1469.987
2019-06-20,2987.119,3828.518,9134.959,1498.014
2019-06-21,3001.98,3833.938,9214.268,1523.809
2019-06-24,3008.148,3841.266,9212.117,1514.465
2019-06-25,2982.074,3801.31,9118.102,1498.465
2019-06-26,2976.284,3794.331,9122.426,1504.549
2019-06-27,2996.793,3834.817,9239.484,1525.244
2019-06-28,2978.878,3825.587,9178.313,1511.507
2019-07-01,3044.903,3935.812,9530.464,1568.16
2019-07-02,3043.943,3937.169,9545.522,1570.512
2019-07-03,3015.263,3893.534,9419.839,1544.357
2019-07-04,3005.249,3873.102,9368.305,1532.744
2019-07-05,3011.059,3893.203,9443.215,1547.737
2019-07-08,2933.363,3802.79,9186.287,1506.661
2019-07-09,2928.23,3793.13,9198.785,1517.793
2019-07-10,2915.302,3786.739,9166.146,1510.435
2019-07-11,2917.761,3785.221,9152.771,1514.199
2019-07-12,2930.546,3808.731,9213.383,1518.074
2019-07-15,2942.185,3824.188,9309.415,1547.468
2019-07-16,2937.617,3806.845,9283.408,1545.273
2019-07-17,2931.693,3804.638,9301.998,1550.217
2019-07-18,2901.177,3768.402,9154.65,1524.479
2019-07-19,2924.201,3807.955,9228.554,1541.981
2019-07-22,2886.974,3781.683,9122.637,1515.965
2019-07-23,2899.945,3789.914,9175.832,1534.926
2019-07-24,2923.278,3819.833,9266.298,1553.718
2019-07-25,2937.36,3851.067,9344.817,1566.077
2019-07-26,2944.541,3858.569,9349.002,1561.855
2019-07-29,2941.007,3854.27,9354.276,1566.524
2019-07-30,2952.338,3870.318,9399.102,1580.129
2019-07-31,2932.506,3835.359,9326.614,1570.393
2019-08-01,2908.766,3803.469,9268.054,1573.866
2019-08-02,2867.838,3747.438,9136.46,1556.744
2019-08-05,2821.496,3675.688,8984.729,1531.372
2019-08-06,2777.556,3636.329,8859.471,1507.911
2019-08-07,2768.68,3621.431,8814.744,1500.251
2019-08-08,2794.552,3669.294,8919.276,1522.974
2019-08-09,2774.753,3633.53,8795.181,1507.706
2019-08-12,2814.994,3699.105,8978.521,1539.913
2019-08-13,2797.26,3665.752,8902.632,1524.357
2019-08-14,2808.915,3682.402,8966.469,1536.66
2019-08-15,2815.798,3694.001,9009.679,1555.773
2019-08-16,2823.824,3710.539,9060.917,1567.993
2019-08-19,2883.096,3791.095,9328.972,1622.844
2019-08-20,2880.001,3787.732,9328.729,1611.593
2019-08-21,2880.331,3781.758,9322.754,1609.833
2019-08-22,2883.436,3793.506,9350.557,1613.458
2019-08-23,2897.425,3820.864,9362.549,1615.559
2019-08-26,2863.567,3765.911,9270.389,1600.795
2019-08-27,2902.193,3816.946,9443.176,1628.121
2019-08-28,2893.756,3802.584,9414.002,1625.188
2019-08-29,2890.919,3790.187,9398.47,1620.861
2019-08-30,2886.237,3799.586,9365.677,1610.898
2019-09-02,2924.106,3848.32,9569.47,1652.288
2019-09-03,2930.154,3853.611,9633.686,1660.427
2019-09-04,2957.412,3886.001,9700.319,1669.41
2019-09-05,2985.865,3925.323,9783.504,1689.054
2019-09-06,2999.601,3948.508,9823.419,1692.239
2019-09-09,3024.739,3972.948,10001.931,1733.23
2019-09-10,3021.202,3959.265,9964.927,1725.308
2019-09-11,3008.812,3930.1,9853.724,1703.538
2019-09-12,3031.235,3972.38,9919.804,1710.572
2019-09-16,3030.754,3957.715,9918.092,1714.368
2019-09-17,2978.118,3891.221,9722.798,1677.987
2019-09-18,2985.659,3910.084,9753.312,1679.306
2019-09-19,2999.279,3924.382,9852.196,1705.599
2019-09-20,3006.447,3935.651,9881.249,1705.047
2019-09-23,2977.077,3890.662,9781.14,1684.324
2019-09-24,2985.341,3901.076,9811.377,1694.596
2019-09-25,2955.433,3870.984,9671.058,1672.646
2019-09-26,2929.088,3841.139,9464.836,1623.791
2019-09-27,2932.167,3852.653,9548.96,1647.533
2019-09-30,2905.189,3814.528,9446.238,1627.545
2019-10-08,2913.57,3837.679,9474.754,1616.584
2019-10-09,2924.857,3843.239,9506.562,1622.415
2019-10-10,2947.711,3874.639,9638.102,1666.966
2019-10-11,2973.656,3911.725,9666.583,1666.834
2019-10-14,3007.883,3953.241,9786.638,1679.378
2019-10-15,2991.046,3936.25,9671.729,1660.887
2019-10-16,2978.712,3922.685,9642.06,1656.372
2019-10-17,2977.334,3925.222,9645.389,1658.259
2019-10-18,2938.141,3869.378,9533.505,1648.625
2019-10-21,2939.618,3880.84,9553.573,1644.508
2019-10-22,2954.38,3895.881,9642.089,1666.869
2019-10-23,2941.619,3871.085,9567.749,1650.29
2019-10-24,2940.922,3870.668,9555.762,1653.865
2019-10-25,2954.933,3896.792,9660.44,1675.34
2019-10-28,2980.05,3926.585,9801.874,1704.417
2019-10-29,2954.176,3910.226,9746.031,1686.58
2019-10-30,2939.321,3891.226,9681.538,1684.078
2019-10-31,2929.056,3886.752,9635.329,1671.312
2019-11-01,2958.199,3952.387,9802.334,1686.998
2019-11-04,2975.492,3978.122,9868.133,1699.919
2019-11-05,2991.562,4002.813,9938.606,1713.289
2019-11-06,2978.596,3984.882,9860.975,1703.017
2019-11-07,2978.714,3991.875,9917.487,1715.575
2019-11-08,2964.185,3973.011,9895.337,1711.216
2019-11-11,2909.975,3902.978,9680.574,1673.129
2019-11-12,2914.823,3903.689,9670.145,1671.442
2019-11-13,2905.241,3899.982,9687.854,1681.794
2019-11-14,2909.87,3905.857,9746.561,1692.583
2019-11-15,2891.343,3877.089,9647.991,1674.784
2019-11-18,2909.2,3907.929,9715.274,1682.492
2019-11-19,2933.991,3947.039,9889.754,1729.078
2019-11-20,2911.053,3907.864,9809.048,1719.665
2019-11-21,2903.638,3889.598,9774.442,1713.202
2019-11-22,2885.288,3849.995,9626.902,1679.803
2019-11-25,2906.169,3878.206,9626.355,1661.774
2019-11-26,2907.06,3891.653,9677.234,1679.082
2019-11-27,2903.195,3875.619,9648.393,1674.389
2019-11-28,2889.693,3862.303,9622.144,1673.795
2019-11-29,2871.981,3828.671,9582.156,1664.896
2019-12-02,2875.807,3836.059,9605.188,1669.536
2019-12-03,2884.699,3851.087,9657.653,1675.385
2019-12-04,2878.116,3849.819,9687.951,1673.779
2019-12-05,2899.469,3879.364,9799.069,1709.826
2019-12-06,2912.014,3902.385,9878.623,1726.801
2019-12-09,2914.478,3895.447,9876.269,1721.071
2019-12-10,2917.316,3900.384,9915.866,1734.022
2019-12-11,2924.417,3902.749,9852.714,1718.26
2019-12-12,2915.698,3891.024,9836.234,1720.986
2019-12-13,2967.676,3968.221,10004.624,1755.413
2019-12-16,2984.393,3987.546,10158.241,1780.333
2019-12-17,3022.422,4041.8,10306.031,1801.616
2019-12-18,3017.044,4032.783,10294.66,1792.418
2019-12-19,3017.066,4027.15,10296.291,1790.438
2019-12-20,3004.938,4017.253,10229.486,1771.707
2019-12-23,2962.751,3967.096,10056.208,1736.624
2019-12-24,2982.681,3992.958,10189.286,1769.869
2019-12-25,2981.881,3990.867,10229.578,1784.395
2019-12-26,3007.355,4025.988,10303.715,1793.635
2019-12-27,3005.036,4022.028,10233.772,1767.582
2019-12-30,3040.024,4081.633,10365.957,1790.239
2019-12-31,3050.124,4096.582,10430.767,1798.118
2020-01-02,3085.198,4152.241,10638.824,1832.742
2020-01-03,3083.786,4144.965,10656.406,1836.012
2020-01-06,3083.408,4129.295,10698.273,1859.921
2020-01-07,3104.802,4160.227,10829.045,1893.214
2020-01-08,3066.893,4112.317,10706.868,1862.699
2020-01-09,3094.882,4164.37,10898.166,1913.142
2020-01-10,3092.291,4163.185,10879.843,1904.194
2020-01-13,3115.57,4203.988,11040.201,1935.072
2020-01-14,3106.82,4189.886,10988.768,1922.557
2020-01-15,3090.038,4166.734,10972.316,1924.238
2020-01-16,3074.081,4149.043,10967.436,1929.961
2020-01-17,3075.496,4154.853,10954.388,1932.511
2020-01-20,3095.787,4185.83,11115.884,1982.176
2020-01-21,3052.142,4114.309,10953.413,1967.027
2020-01-22,3060.755,4131.931,11072.058,1993.899
2020-01-23,2976.528,4003.901,10681.904,1927.742
2020-02-03,2746.606,3688.358,9779.668,1795.774
2020-02-04,2783.288,3785.638,10089.666,1882.691
2020-02-05,2818.088,3828.527,10305.498,1939.62
2020-02-06,2866.51,3899.775,10601.342,2012.249
2020-02-07,2875.964,3899.869,10611.551,2015.799
2020-02-10,2890.488,3916.005,10728.46,2042.177
2020-02-11,2901.674,3952.464,10768.628,2028.444
2020-02-12,2926.899,3984.433,10940.795,2085.278
2020-02-13,2906.074,3959.919,10864.322,2064.596
2020-02-14,2917.008,3987.734,10916.312,2069.219
2020-02-17,2983.622,4077.424,11241.499,2146.177
2020-02-18,2984.972,4057.511,11306.486,2170.949
2020-02-19,2975.402,4051.311,11235.596,2139.437
2020-02-20,3030.154,4144.656,11509.088,2186.737
2020-02-21,3039.669,4149.49,11629.698,2226.639
2020-02-24,3031.233,4132.839,11772.376,2263.972
2020-02-25,3013.05,4123.854,11856.081,2287.312
2020-02-26,2987.929,4073.015,11497.553,2180.701
2020-02-27,2991.329,4084.876,11534.019,2196.714
2020-02-28,2880.304,3940.049,10980.774,2071.566
2020-03-02,2970.931,4069.666,11381.762,2135.415
2020-03-03,2992.897,4091.362,11484.212,2173.346
2020-03-04,3011.666,4115.052,11493.021,2169.443
2020-03-05,3071.677,4206.725,11711.373,2209.588
2020-03-06,3034.511,4138.507,11582.815,2192.936
2020-03-09,2943.291,3997.133,11108.548,2093.063
2020-03-10,2996.762,4082.732,11403.467,2148.81
2020-03-11,2968.517,4028.429,11200.05,2101.463
2020-03-12,2923.486,3950.911,10941.014,2045.926
2020-03-13,2887.427,3895.313,10831.125,2030.58
2020-03-16,2789.254,3727.84,10253.284,1910.767
2020-03-17,2779.641,3709.682,10202.753,1917.702
2020-03-18,2728.756,3636.257,10029.568,1887.042
2020-03-19,2702.13,3589.093,10019.858,1894.943
2020-03-20,2745.618,3653.224,10150.125,1915.046
2020-03-23,2660.167,3530.306,9691.534,1827.052
2020-03-24,2722.438,3625.115,9921.683,1876.91
2020-03-25,2781.591,3722.518,10241.076,1937.855
2020-03-26,2764.911,3698.047,10155.359,1927.275
2020-03-27,2772.203,3710.061,10109.906,1903.881
2020-03-30,2747.214,3674.111,9904.951,1860.484
2020-03-31,2750.296,3686.155,9962.305,1871.917
2020-04-01,2734.522,3675.076,9951.837,1864.8
2020-04-02,2780.638,3734.531,10179.204,1916.951
2020-04-03,2763.987,3713.218,10110.113,1906.675
2020-04-07,2820.763,3798.021,10428.913,1969.782
2020-04-08,2815.369,3780.345,10386.545,1964.757
2020-04-09,2825.904,3792.811,10463.046,1997.136
2020-04-10,2796.631,3769.178,10298.413,1949.885
2020-04-13,2783.048,3753.257,10223.163,1923.081
2020-04-14,2827.283,3825.699,10475.705,1985.426
2020-04-15,2811.174,3797.362,10417.374,1977.515
2020-04-16,2819.935,3802.381,10470.794,2008.388
2020-04-17,2838.495,3839.487,10527.99,2020.77
2020-04-20,2852.553,3853.455,10621.497,2043.437
2020-04-21,2827.013,3808.047,10506.856,2023.942
2020-04-22,2843.98,3839.383,10617.192,2043.171
2020-04-23,2838.499,3829.753,10564.046,2029.524
2020-04-24,2808.529,3796.972,10423.462,2003.748
2020-04-27,2815.495,3822.769,10452.171,2018.666
2020-04-28,2810.024,3849.147,10501.147,2030.724
2020-04-29,2822.442,3867.032,10514.173,2030.477
2020-04-30,2860.082,3912.577,10721.779,2069.432
2020-05-06,2878.14,3936.254,10883.219,2110.267
2020-05-07,2871.523,3924.895,10863.285,2106.842
2020-05-08,2895.344,3963.622,11001.579,2125.243
2020-05-11,2894.802,3960.18,10969.282,2102.825
2020-05-12,2891.556,3960.238,11015.559,2124.15
